date,Sleep Score,Total Sleep Score,REM Sleep Score,Deep Sleep Score,Sleep Efficiency Score,Restfulness Score,Sleep Latency Score,Sleep Timin Score,Total Sleep Duration,Total Bedtime ,Awake Time,REM Sleep Duration,Light Sleep Duration,Deep Sleep Duration,Restless Sleep,Sleep Efficiency,Sleep Latency,Sleep Timing,Bedtime Start,Bedtime End,Average Resting Heart Rate,Lowest Resting Heart Rate,Average HRV,Temperature Deviation (°C),Temperature Trend Deviation,Respiratory Rate,Activity Score,Stay Active Score,Move Every Hour Score,Meet Daily Targets Score,Training Frequency Score,Training Volume Score,Activity Burn,Total Burn,Steps,Equivalent Walking Distance,Inactive Time,Rest Time,Low Activity Time,Medium Activity Time,High Activity Time,Non-wear Time,Average MET,Long Periods of Inactivity,Readiness Score,Previous Night Score,Sleep Balance Score,Previous Day Activity Score,Activity Balance Score,Temperature Score,Resting Heart Rate Score,HRV Balance Score,Recovery Index Score
2020-01-27,87.0,89.0,81.0,84.0,95.0,70.0,97.0,100.0,30180.0,33600.0,3420.0,6120.0,18690.0,5370.0,39.0,90.0,840.0,16860.0,2020-01-26T22:11:19-06:00,2020-01-27T07:31:19-06:00,50.82,46.0,66.0,0.02,0.35,12.75,93,94,100,78,100,99,953.0,3121.0,18034.0,16872.0,23580.0,29700.0,25500.0,4980.0,1500.0,1140.0,1.8125,0.0,92.0,90,86,100,83,100.0,100.0,None,100.0
2020-01-28,79.0,71.0,62.0,97.0,99.0,79.0,75.0,94.0,25380.0,27060.0,1680.0,4680.0,13260.0,7440.0,33.0,94.0,330.0,13260.0,2020-01-27T23:29:30-06:00,2020-01-28T07:00:30-06:00,54.21,50.0,54.0,0.07,0.29,12.0,92,84,100,78,100,99,475.0,2595.0,10887.0,8324.0,29700.0,34020.0,18480.0,3000.0,60.0,1140.0,1.5,0.0,75.0,70,83,47,76,99.0,82.0,None,77.0
2020-01-29,88.0,95.0,84.0,96.0,95.0,66.0,75.0,100.0,31680.0,35220.0,3540.0,6300.0,18990.0,6390.0,36.0,90.0,360.0,17640.0,2020-01-28T21:20:11-06:00,2020-01-29T07:07:11-06:00,51.79,46.0,79.0,-0.08,0.14,12.0,87,80,100,60,100,99,617.0,2760.0,12990.0,10948.0,29340.0,30240.0,21120.0,3360.0,540.0,1800.0,1.59375,0.0,92.0,93,87,98,78,100.0,100.0,None,100.0
2020-01-30,82.0,79.0,58.0,97.0,90.0,80.0,89.0,85.0,27570.0,31380.0,3810.0,4350.0,16140.0,7080.0,35.0,88.0,660.0,14850.0,2020-01-29T23:21:35-06:00,2020-01-30T08:04:35-06:00,53.03,49.0,64.0,-0.01,0.12,11.875,91,78,100,78,100,100,590.0,2706.0,13570.0,10748.0,30780.0,34680.0,15960.0,4920.0,60.0,0.0,1.5625,0.0,82.0,77,85,79,78,100.0,81.0,None,100.0
2020-01-31,74.0,78.0,51.0,77.0,62.0,67.0,78.0,100.0,27330.0,36060.0,8730.0,3870.0,18570.0,4890.0,39.0,76.0,1350.0,18510.0,2020-01-30T21:32:49-06:00,2020-01-31T07:33:49-06:00,60.16,48.0,44.0,0.08,0.2,12.5,92,91,100,78,100,100,1229.0,3414.0,22823.0,22110.0,25560.0,25320.0,24540.0,6840.0,2220.0,1920.0,1.96875,0.0,69.0,58,66,92,77,98.0,82.0,None,40.0
2020-02-01,83.0,80.0,98.0,99.0,96.0,82.0,83.0,48.0,27690.0,30540.0,2850.0,8250.0,10860.0,8580.0,32.0,91.0,540.0,14910.0,2020-02-01T00:33:55-06:00,2020-02-01T09:02:55-06:00,56.82,52.0,42.0,0.21,0.28,12.25,94,88,100,95,100,100,671.0,2749.0,14228.0,12694.0,26880.0,36840.0,17940.0,4380.0,360.0,0.0,1.5625,0.0,65.0,80,67,15,65,87.0,67.0,None,76.0
2020-02-02,84.0,85.0,79.0,96.0,81.0,76.0,97.0,77.0,29190.0,34680.0,5490.0,5940.0,16410.0,6840.0,30.0,84.0,840.0,16320.0,2020-02-01T23:12:36-06:00,2020-02-02T08:50:36-06:00,54.75,50.0,53.0,0.02,0.17,12.375,89,74,100,95,100,100,258.0,2351.0,5630.0,4342.0,33240.0,36120.0,15360.0,720.0,0.0,960.0,1.34375,0.0,78.0,83,68,84,62,100.0,83.0,None,100.0
2020-02-03,76.0,69.0,48.0,79.0,83.0,76.0,89.0,100.0,24930.0,29220.0,4290.0,3630.0,16260.0,5040.0,29.0,85.0,660.0,13740.0,2020-02-02T22:54:16-06:00,2020-02-03T07:01:16-06:00,56.38,49.0,44.0,0.41,0.33,12.0,98,94,100,95,100,100,704.0,2818.0,15848.0,13195.0,24240.0,36180.0,17640.0,6060.0,60.0,2220.0,1.625,0.0,75.0,62,67,100,72,69.0,91.0,None,42.0
2020-02-04,80.0,91.0,41.0,99.0,93.0,85.0,24.0,100.0,30570.0,34260.0,3690.0,3150.0,19170.0,8250.0,27.0,89.0,2550.0,18060.0,2020-02-03T20:49:36-06:00,2020-02-04T06:20:36-06:00,52.25,45.0,81.0,0.19,0.41,12.0,97,92,100,95,100,100,923.0,3125.0,17649.0,16529.0,25320.0,32880.0,21240.0,5940.0,1020.0,0.0,1.75,0.0,77.0,72,73,89,71,89.0,94.0,None,50.0
2020-02-05,80.0,90.0,45.0,61.0,83.0,83.0,75.0,100.0,30450.0,35760.0,5310.0,3420.0,23070.0,3960.0,35.0,85.0,330.0,19440.0,2020-02-04T20:43:44-06:00,2020-02-05T06:39:44-06:00,59.85,50.0,50.0,0.46,0.52,12.5,94,65,100,100,100,100,509.0,2751.0,11649.0,9182.0,38040.0,24480.0,21600.0,2220.0,60.0,0.0,1.5625,0.0,71.0,72,78,60,68,65.0,82.0,None,53.0
2020-02-06,79.0,76.0,64.0,96.0,97.0,80.0,67.0,78.0,26820.0,29100.0,2280.0,4860.0,15600.0,6360.0,30.0,92.0,150.0,13950.0,2020-02-05T23:51:09-06:00,2020-02-06T07:56:09-06:00,65.26,59.0,26.0,0.11,0.45,12.75,95,65,100,100,100,99,468.0,2665.0,11123.0,8751.0,38100.0,26580.0,17460.0,2220.0,0.0,2040.0,1.5,0.0,64.0,70,78,90,71,96.0,20.0,None,100.0
2020-02-07,72.0,54.0,61.0,88.0,88.0,77.0,99.0,78.0,21120.0,24180.0,3060.0,4620.0,10890.0,5610.0,34.0,87.0,870.0,12060.0,2020-02-07T00:21:12-06:00,2020-02-07T07:04:12-06:00,49.67,46.0,73.0,-0.12,0.28,12.375,90,54,95,95,96,97,319.0,2517.0,6804.0,5603.0,43080.0,26280.0,16380.0,660.0,0.0,0.0,1.4375,1.0,78.0,52,71,90,74,100.0,100.0,None,87.0
2020-02-08,79.0,83.0,91.0,84.0,90.0,60.0,86.0,59.0,28590.0,32700.0,4110.0,6840.0,16350.0,5400.0,39.0,87.0,600.0,15870.0,2020-02-07T23:56:37-06:00,2020-02-08T09:01:37-06:00,53.87,47.0,52.0,0.02,0.17,12.375,87,79,95,78,71,96,293.0,2421.0,6170.0,5070.0,31320.0,37980.0,16080.0,720.0,60.0,240.0,1.34375,1.0,81.0,70,73,96,80,100.0,90.0,None,94.0
2020-02-09,90.0,100.0,100.0,70.0,100.0,79.0,78.0,87.0,34920.0,36120.0,1200.0,8970.0,21480.0,4470.0,40.0,97.0,390.0,18150.0,2020-02-08T22:22:36-06:00,2020-02-09T08:24:36-06:00,54.54,47.0,47.0,0.22,0.26,12.5,88,100,100,78,71,77,272.0,2296.0,6353.0,5190.0,18000.0,42840.0,12840.0,540.0,0.0,12180.0,1.28125,0.0,90.0,98,83,100,86,86.0,100.0,None,68.0
2020-02-10,95.0,100.0,97.0,95.0,99.0,86.0,78.0,100.0,35190.0,37320.0,2130.0,7950.0,21120.0,6120.0,31.0,94.0,390.0,18270.0,2020-02-09T21:10:44-06:00,2020-02-10T07:32:44-06:00,50.84,44.0,65.0,-0.07,0.25,11.875,81,75,100,60,71,85,589.0,2786.0,11167.0,10061.0,33120.0,30960.0,19740.0,1680.0,900.0,0.0,1.5625,0.0,94.0,100,93,81,92,100.0,100.0,None,90.0
2020-02-11,87.0,87.0,95.0,93.0,97.0,68.0,91.0,90.0,29490.0,32220.0,2730.0,7230.0,16350.0,5910.0,38.0,92.0,720.0,15990.0,2020-02-10T22:51:20-06:00,2020-02-11T07:48:20-06:00,51.82,47.0,61.0,0.11,0.25,11.75,75,90,100,43,40,80,421.0,2559.0,9152.0,7656.0,26340.0,39000.0,18240.0,1680.0,120.0,1020.0,1.4375,0.0,92.0,89,95,72,91,95.0,100.0,None,100.0
2020-02-12,87.0,99.0,81.0,50.0,88.0,69.0,97.0,100.0,33090.0,38100.0,5010.0,6090.0,23790.0,3210.0,39.0,87.0,840.0,19080.0,2020-02-11T20:55:11-06:00,2020-02-12T07:30:11-06:00,52.15,47.0,70.0,-0.09,0.19,12.0,71,87,95,25,40,90,490.0,2645.0,10244.0,8763.0,27180.0,35640.0,20220.0,1860.0,300.0,1200.0,1.46875,1.0,96.0,89,100,100,93,100.0,100.0,None,92.0
2020-02-13,88.0,88.0,84.0,98.0,97.0,76.0,83.0,100.0,30000.0,32580.0,2580.0,6270.0,16170.0,7560.0,39.0,92.0,510.0,16230.0,2020-02-12T21:39:10-06:00,2020-02-13T06:42:10-06:00,51.9,46.0,64.0,-0.26,0.07,11.875,66,86,100,1,40,92,394.0,2573.0,7750.0,6014.0,28140.0,33000.0,20580.0,840.0,480.0,3360.0,1.4375,0.0,97.0,92,100,95,93,96.0,100.0,None,100.0
2020-02-14,81.0,87.0,75.0,75.0,72.0,63.0,91.0,100.0,29490.0,37020.0,7530.0,5640.0,19080.0,4770.0,41.0,80.0,720.0,16860.0,2020-02-13T21:22:04-06:00,2020-02-14T07:39:04-06:00,49.48,45.0,81.0,-0.15,-0.03,12.25,66,84,100,1,40,95,515.0,2717.0,11180.0,8919.0,28320.0,30960.0,24900.0,2160.0,60.0,0.0,1.53125,0.0,92.0,74,94,92,97,100.0,100.0,None,100.0
2020-02-15,80.0,90.0,42.0,78.0,96.0,64.0,99.0,70.0,30450.0,33660.0,3210.0,3240.0,22260.0,4950.0,43.0,90.0,870.0,17100.0,2020-02-14T23:14:21-06:00,2020-02-15T08:35:21-06:00,61.42,50.0,45.0,0.43,0.24,12.25,65,76,100,1,40,95,424.0,2566.0,9244.0,7618.0,33240.0,35160.0,15660.0,2340.0,0.0,0.0,1.4375,0.0,83.0,72,95,100,95,68.0,84.0,None,15.0
2020-02-16,83.0,79.0,82.0,76.0,99.0,83.0,75.0,100.0,27480.0,29160.0,1680.0,6180.0,16440.0,4860.0,35.0,94.0,360.0,14310.0,2020-02-15T22:58:50-06:00,2020-02-16T07:04:50-06:00,51.53,47.0,55.0,-0.06,0.3,12.875,74,96,100,25,40,95,655.0,2820.0,15447.0,12847.0,23160.0,32340.0,24840.0,2580.0,60.0,3420.0,1.59375,0.0,92.0,80,91,99,95,100.0,100.0,None,93.0
2020-02-17,92.0,94.0,87.0,97.0,88.0,80.0,99.0,100.0,31350.0,36060.0,4710.0,6540.0,17730.0,7080.0,32.0,87.0,870.0,17040.0,2020-02-16T22:00:55-06:00,2020-02-17T08:01:55-06:00,50.66,46.0,62.0,0.03,0.19,12.0,66,77,100,25,1,88,229.0,2288.0,4895.0,3993.0,31980.0,41700.0,11280.0,660.0,60.0,720.0,1.28125,0.0,96.0,100,95,87,87,100.0,100.0,None,100.0
2020-02-18,91.0,100.0,56.0,99.0,97.0,77.0,91.0,100.0,35130.0,38280.0,3150.0,4260.0,22470.0,8400.0,32.0,92.0,1050.0,19200.0,2020-02-17T20:46:41-06:00,2020-02-18T07:24:41-06:00,48.25,44.0,86.0,-0.21,0.11,12.0,66,79,100,25,1,85,451.0,2622.0,9170.0,7863.0,31740.0,32160.0,20940.0,1200.0,360.0,0.0,1.46875,0.0,97.0,99,100,100,91,98.0,94.0,None,100.0
2020-02-19,88.0,84.0,84.0,100.0,93.0,84.0,86.0,93.0,28950.0,32460.0,3510.0,6300.0,12930.0,9720.0,26.0,89.0,1170.0,16230.0,2020-02-18T22:42:53-06:00,2020-02-19T07:43:53-06:00,48.38,43.0,79.0,-0.1,0.06,11.5,65,72,100,25,1,84,344.0,2509.0,7426.0,6029.0,35100.0,31440.0,14460.0,2100.0,0.0,3300.0,1.40625,0.0,95.0,91,100,92,91,100.0,95.0,None,100.0
2020-02-20,81.0,80.0,46.0,96.0,93.0,75.0,91.0,92.0,27780.0,31260.0,3480.0,3540.0,17790.0,6450.0,34.0,89.0,1080.0,15510.0,2020-02-19T22:55:18-06:00,2020-02-20T07:36:18-06:00,52.49,47.0,71.0,-0.15,0.03,11.875,66,89,100,25,1,78,381.0,2510.0,8452.0,6700.0,26520.0,39000.0,19560.0,1260.0,60.0,0.0,1.40625,0.0,89.0,73,96,94,93,100.0,88.0,None,100.0
2020-02-21,94.0,97.0,98.0,100.0,90.0,79.0,94.0,100.0,32640.0,36900.0,4260.0,8280.0,15630.0,8730.0,30.0,88.0,1020.0,18210.0,2020-02-20T20:40:34-06:00,2020-02-21T06:55:34-06:00,49.72,44.0,91.0,-0.52,-0.11,12.0,62,69,100,25,1,69,352.0,2551.0,7635.0,5702.0,36000.0,28260.0,21240.0,900.0,0.0,0.0,1.4375,0.0,98.0,100,99,100,94,87.0,99.0,None,100.0
2020-02-22,81.0,73.0,69.0,80.0,98.0,75.0,91.0,100.0,25950.0,28080.0,2130.0,5190.0,15690.0,5070.0,39.0,92.0,690.0,13860.0,2020-02-21T23:08:13-06:00,2020-02-22T06:56:13-06:00,60.29,50.0,47.0,0.2,0,12.0,64,83,95,25,1,74,400.0,2506.0,9274.0,7520.0,30300.0,35520.0,15720.0,2220.0,0.0,2640.0,1.40625,1.0,81.0,73,93,100,96,88.0,79.0,None,40.0
2020-02-23,80.0,72.0,57.0,98.0,72.0,84.0,99.0,100.0,25680.0,31920.0,6240.0,4320.0,13620.0,7740.0,27.0,80.0,900.0,14640.0,2020-02-22T21:23:43-06:00,2020-02-23T06:15:43-06:00,48.88,45.0,84.0,0.05,0.24,12.0,63,70,100,1,40,87,488.0,2655.0,9767.0,8591.0,36600.0,28680.0,18180.0,2160.0,360.0,420.0,1.5,0.0,88.0,71,83,96,96,100.0,100.0,None,89.0
2020-02-24,82.0,80.0,58.0,96.0,88.0,68.0,97.0,100.0,27690.0,31980.0,4290.0,4380.0,16950.0,6360.0,30.0,87.0,840.0,16290.0,2020-02-23T21:55:00-06:00,2020-02-24T06:48:00-06:00,59.23,50.0,54.0,0.04,0.21,12.125,76,87,100,25,71,96,568.0,2731.0,10141.0,9382.0,27540.0,35460.0,18600.0,1620.0,840.0,2340.0,1.53125,0.0,77.0,76,82,83,95,100.0,77.0,None,47.0
2020-02-25,76.0,69.0,30.0,81.0,96.0,93.0,70.0,100.0,24870.0,27420.0,2550.0,2340.0,17400.0,5130.0,26.0,91.0,1560.0,14280.0,2020-02-24T20:44:50-06:00,2020-02-25T04:21:50-06:00,55.3,45.0,55.0,0.19,0.27,12.0,80,67,100,43,96,96,565.0,2807.0,11910.0,9500.0,37200.0,23760.0,22200.0,3000.0,240.0,0.0,1.59375,0.0,76.0,62,77,76,92,89.0,100.0,None,27.0
2020-02-26,80.0,75.0,47.0,98.0,93.0,75.0,91.0,100.0,26640.0,29820.0,3180.0,3600.0,15000.0,8040.0,29.0,89.0,720.0,15030.0,2020-02-25T22:35:17-05:00,2020-02-26T06:52:17-05:00,53.3,47.0,74.0,0.04,0.27,12.25,79,62,100,43,96,96,369.0,2556.0,7861.0,6066.0,39600.0,29280.0,15480.0,1920.0,120.0,0.0,1.4375,0.0,80.0,72,76,83,90,100.0,100.0,None,47.0
2020-02-27,85.0,81.0,67.0,100.0,99.0,77.0,83.0,100.0,28110.0,30000.0,1890.0,5070.0,11970.0,11070.0,28.0,94.0,510.0,14850.0,2020-02-26T22:36:56-05:00,2020-02-27T06:56:56-05:00,52.06,48.0,77.0,-0.01,0.22,12.125,81,76,95,43,96,96,441.0,2578.0,9167.0,7872.0,32880.0,34020.0,15900.0,2640.0,240.0,720.0,1.4375,1.0,85.0,85,76,94,92,100.0,85.0,None,100.0
2020-02-29,56.0,29.0,24.0,47.0,99.0,77.0,81.0,88.0,14580.0,15480.0,900.0,1920.0,9630.0,3030.0,44.0,94.0,450.0,7770.0,2020-02-29T01:13:02-06:00,2020-02-29T05:31:02-06:00,76.87,69.0,20.0,0.23,0.33,13.25,82,56,95,60,100,97,570.0,2731.0,13169.0,10458.0,41640.0,26460.0,13380.0,4920.0,0.0,0.0,1.53125,1.0,52.0,12,61,77,92,85.0,1.0,None,5.0
2020-03-01,89.0,88.0,100.0,96.0,99.0,70.0,97.0,80.0,29940.0,31860.0,1920.0,8970.0,14520.0,6450.0,40.0,94.0,840.0,16020.0,2020-02-29T23:12:05-06:00,2020-03-01T08:03:05-06:00,53.55,50.0,57.0,-0.2,0.19,12.75,93,91,100,78,100,99,900.0,3021.0,20755.0,17265.0,25500.0,36840.0,15360.0,8700.0,0.0,0.0,1.6875,0.0,80.0,95,65,81,89,98.0,78.0,None,86.0
2020-03-02,86.0,86.0,62.0,98.0,97.0,70.0,94.0,100.0,29310.0,32040.0,2730.0,4650.0,17130.0,7530.0,39.0,91.0,780.0,16200.0,2020-03-01T21:38:33-06:00,2020-03-02T06:32:33-06:00,50.91,47.0,84.0,-0.18,0.07,12.0,93,94,100,78,100,100,869.0,3054.0,17135.0,15066.0,24420.0,32580.0,21360.0,5520.0,1020.0,1500.0,1.71875,0.0,85.0,87,68,79,78,99.0,100.0,None,100.0
2020-03-03,83.0,82.0,71.0,83.0,90.0,74.0,91.0,100.0,28290.0,32100.0,3810.0,5400.0,17580.0,5310.0,33.0,88.0,690.0,15630.0,2020-03-02T21:12:33-06:00,2020-03-03T06:07:33-06:00,55.31,48.0,62.0,0.31,0.19,12.25,87,76,95,78,100,100,613.0,2800.0,13142.0,10797.0,33120.0,31140.0,17160.0,4320.0,180.0,480.0,1.5625,1.0,73.0,80,71,62,72,78.0,71.0,None,65.0
2020-03-04,81.0,76.0,61.0,96.0,88.0,76.0,86.0,100.0,26730.0,30660.0,3930.0,4590.0,15660.0,6480.0,37.0,87.0,600.0,14490.0,2020-03-03T21:34:21-06:00,2020-03-04T06:05:21-06:00,54.73,49.0,60.0,0.02,0.27,12.25,91,87,100,95,100,100,714.0,2892.0,14301.0,13137.0,27600.0,33660.0,20820.0,3540.0,600.0,180.0,1.625,0.0,76.0,75,70,86,71,100.0,72.0,None,100.0
2020-03-05,78.0,76.0,47.0,96.0,81.0,75.0,81.0,100.0,26700.0,31860.0,5160.0,3600.0,16680.0,6420.0,32.0,84.0,1290.0,15300.0,2020-03-04T20:49:25-06:00,2020-03-05T05:40:25-06:00,53.81,47.0,66.0,0.08,0.28,11.75,89,87,100,100,100,100,716.0,2940.0,15593.0,12668.0,28380.0,26940.0,24660.0,4260.0,240.0,1920.0,1.65625,0.0,75.0,68,71,76,68,98.0,96.0,None,57.0
2020-03-06,81.0,87.0,96.0,35.0,95.0,57.0,89.0,100.0,29700.0,32940.0,3240.0,7590.0,19860.0,2250.0,44.0,90.0,630.0,16950.0,2020-03-05T22:12:03-06:00,2020-03-06T07:21:03-06:00,58.07,51.0,52.0,-0.11,0.15,12.875,74,69,100,100,100,100,721.0,2922.0,15137.0,12550.0,34680.0,27180.0,16740.0,5880.0,120.0,1800.0,1.65625,0.0,72.0,75,76,82,66,100.0,65.0,None,73.0
2020-03-07,75.0,68.0,67.0,93.0,98.0,71.0,83.0,61.0,24750.0,26580.0,1830.0,5040.0,13770.0,5940.0,34.0,93.0,540.0,13260.0,2020-03-07T00:35:07-06:00,2020-03-07T07:58:07-06:00,58.85,53.0,50.0,0.06,0.14,12.625,75,88,95,100,100,100,877.0,2989.0,18305.0,16152.0,26580.0,36120.0,13440.0,6660.0,840.0,2760.0,1.65625,1.0,62.0,60,74,80,65,100.0,43.0,None,64.0
2020-03-08,84.0,77.0,84.0,96.0,93.0,85.0,89.0,86.0,27000.0,30420.0,3420.0,6330.0,13890.0,6780.0,18.0,89.0,1110.0,15120.0,2020-03-07T23:14:34-05:00,2020-03-08T07:41:34-05:00,54.44,47.0,39.0,0.08,0.16,13.375,74,97,100,100,100,100,681.0,2806.0,15548.0,12193.0,22080.0,38820.0,18600.0,5580.0,0.0,1320.0,1.5625,0.0,77.0,83,74,61,62,98.0,90.0,None,71.0
2020-03-09,95.0,100.0,93.0,97.0,99.0,80.0,89.0,100.0,34710.0,37140.0,2430.0,6960.0,20280.0,7470.0,28.0,93.0,630.0,18330.0,2020-03-08T21:07:49-05:00,2020-03-09T07:26:49-05:00,49.71,45.0,75.0,-0.41,0.01,11.875,72,82,100,100,100,100,540.0,2692.0,11272.0,9108.0,30120.0,33600.0,17880.0,3120.0,420.0,1260.0,1.5,0.0,89.0,100,84,97,62,91.0,100.0,None,79.0
2020-03-10,82.0,82.0,52.0,95.0,95.0,79.0,72.0,100.0,28290.0,31500.0,3210.0,3930.0,18270.0,6090.0,30.0,90.0,270.0,15210.0,2020-03-09T22:33:25-05:00,2020-03-10T07:18:25-05:00,50.94,47.0,71.0,-0.29,-0.14,12.375,74,91,100,100,100,100,1014.0,3203.0,19172.0,18104.0,26280.0,31020.0,22260.0,5700.0,1140.0,0.0,1.8125,0.0,87.0,77,85,88,66,95.0,100.0,None,100.0
2020-03-11,86.0,82.0,83.0,98.0,93.0,78.0,91.0,94.0,28380.0,32040.0,3660.0,6210.0,14490.0,7680.0,30.0,89.0,1080.0,15930.0,2020-03-10T22:45:24-05:00,2020-03-11T07:39:24-05:00,51.61,48.0,58.0,-0.18,-0.15,12.625,74,90,100,100,100,100,728.0,2922.0,16825.0,12911.0,26220.0,32280.0,21960.0,5880.0,60.0,0.0,1.625,0.0,81.0,87,86,50,59,99.0,88.0,None,100.0
2020-03-12,68.0,69.0,40.0,51.0,72.0,60.0,86.0,99.0,24810.0,31080.0,6270.0,3060.0,18450.0,3300.0,44.0,80.0,1170.0,14550.0,2020-03-11T22:59:28-05:00,2020-03-12T07:37:28-05:00,55.22,50.0,59.0,-0.18,-0.07,12.25,71,77,95,100,100,100,531.0,2675.0,11495.0,9171.0,31740.0,32340.0,13920.0,4140.0,360.0,3900.0,1.5,1.0,70.0,43,82,92,60,99.0,73.0,None,84.0
2020-03-13,82.0,80.0,57.0,97.0,90.0,74.0,94.0,96.0,27870.0,31620.0,3750.0,4320.0,16530.0,7020.0,35.0,88.0,780.0,16290.0,2020-03-12T22:35:29-05:00,2020-03-13T07:22:29-05:00,50.85,47.0,65.0,-0.02,0,11.75,69,74,78,100,100,100,623.0,2818.0,11665.0,10753.0,33180.0,31440.0,17880.0,3300.0,600.0,0.0,1.59375,2.0,83.0,78,83,89,65,100.0,100.0,None,75.0
2020-03-14,85.0,98.0,71.0,100.0,96.0,70.0,97.0,44.0,32820.0,36240.0,3420.0,5400.0,17430.0,9990.0,32.0,91.0,930.0,17940.0,2020-03-13T23:52:26-05:00,2020-03-14T09:56:26-05:00,50.47,46.0,65.0,0.07,0.08,11.75,77,73,78,95,100,100,405.0,2519.0,8063.0,7158.0,34500.0,33780.0,13080.0,2820.0,240.0,1980.0,1.40625,2.0,88.0,85,90,77,67,99.0,100.0,None,100.0
2020-03-15,53.0,53.0,33.0,67.0,65.0,69.0,22.0,58.0,20760.0,26940.0,6180.0,2550.0,13890.0,4320.0,33.0,77.0,2760.0,13980.0,2020-03-15T00:29:20-05:00,2020-03-15T07:58:20-05:00,55.09,52.0,57.0,-0.17,0.05,12.0,93,69,95,95,100,100,643.0,2793.0,11287.0,11195.0,34860.0,31560.0,15660.0,3300.0,1020.0,0.0,1.5625,1.0,64.0,5,80,95,73,99.0,56.0,None,86.0
2020-03-16,73.0,57.0,43.0,97.0,93.0,74.0,89.0,100.0,21900.0,24480.0,2580.0,3300.0,11340.0,7260.0,33.0,89.0,1110.0,12420.0,2020-03-15T23:17:49-05:00,2020-03-16T06:05:49-05:00,54.52,48.0,58.0,0.22,0.12,11.5,96,74,100,100,100,100,584.0,2716.0,10707.0,9974.0,33780.0,32280.0,9780.0,3720.0,720.0,6120.0,1.53125,0.0,68.0,55,71,64,74,86.0,88.0,86,19.0
2020-03-17,90.0,95.0,71.0,99.0,97.0,85.0,75.0,100.0,31830.0,34680.0,2850.0,5400.0,18090.0,8340.0,27.0,92.0,330.0,16710.0,2020-03-16T20:57:18-05:00,2020-03-17T06:35:18-05:00,49.97,46.0,75.0,0.21,0.23,11.375,92,62,100,95,100,99,350.0,2538.0,7249.0,5654.0,39780.0,29760.0,15060.0,1680.0,120.0,0.0,1.4375,0.0,87.0,98,77,78,77,87.0,100.0,88,94.0
2020-03-18,81.0,79.0,51.0,96.0,90.0,76.0,86.0,100.0,27450.0,31140.0,3690.0,3900.0,16800.0,6750.0,35.0,88.0,600.0,15510.0,2020-03-17T22:02:38-05:00,2020-03-18T06:41:38-05:00,50.53,46.0,69.0,0.01,0.23,11.625,94,72,100,95,100,100,785.0,3032.0,15825.0,13503.0,34740.0,25140.0,20760.0,5340.0,420.0,0.0,1.71875,0.0,86.0,75,77,98,83,100.0,100.0,88,92.0
2020-03-19,81.0,76.0,77.0,97.0,98.0,80.0,70.0,80.0,26610.0,28740.0,2130.0,5760.0,13560.0,7290.0,31.0,93.0,210.0,13800.0,2020-03-18T23:50:24-05:00,2020-03-19T07:49:24-05:00,51.89,46.0,69.0,0.03,0.13,12.0,88,71,78,78,100,99,432.0,2528.0,9185.0,7756.0,35160.0,34080.0,14100.0,3060.0,0.0,0.0,1.4375,2.0,83.0,75,76,73,79,100.0,100.0,88,97.0
2020-03-21,79.0,84.0,67.0,96.0,98.0,79.0,78.0,43.0,28770.0,30840.0,2070.0,5040.0,16980.0,6750.0,33.0,93.0,390.0,15090.0,2020-03-21T00:40:46-05:00,2020-03-21T09:14:46-05:00,54.96,50.0,52.0,-0.08,None,12.0,92,85,100,78,100,97,462.0,2510.0,9776.0,8522.0,28920.0,34980.0,20100.0,1980.0,420.0,0.0,1.46875,0.0,81.0,70,77,100,88,100.0,79.0,85,79.0
2020-03-22,83.0,85.0,91.0,99.0,86.0,74.0,86.0,61.0,29040.0,33840.0,4800.0,6750.0,14130.0,8160.0,29.0,86.0,570.0,15750.0,2020-03-21T23:55:00-05:00,2020-03-22T09:19:00-05:00,53.02,49.0,55.0,-0.08,0.02,12.125,85,74,100,60,96,96,385.0,2488.0,6983.0,6879.0,33600.0,36660.0,14160.0,1680.0,300.0,0.0,1.40625,0.0,84.0,80,79,99,91,100.0,79.0,79,100.0
2020-03-23,79.0,80.0,67.0,99.0,79.0,68.0,86.0,75.0,27630.0,33480.0,5850.0,5040.0,14190.0,8400.0,35.0,83.0,570.0,15360.0,2020-03-22T23:32:03-05:00,2020-03-23T08:50:03-05:00,51.7,47.0,70.0,-0.19,-0.07,11.625,78,76,100,43,71,95,339.0,2495.0,7489.0,5813.0,31560.0,32100.0,21360.0,540.0,0.0,840.0,1.40625,0.0,85.0,70,82,97,94,99.0,94.0,80,92.0
2020-03-24,83.0,77.0,78.0,91.0,96.0,79.0,97.0,78.0,26850.0,29520.0,2670.0,5820.0,15360.0,5670.0,38.0,91.0,840.0,14700.0,2020-03-23T23:37:31-05:00,2020-03-24T07:49:31-05:00,52.79,50.0,60.0,-0.35,-0.16,11.625,85,74,100,60,96,96,553.0,2687.0,11711.0,10523.0,32880.0,33300.0,16140.0,3900.0,180.0,0.0,1.53125,0.0,84.0,80,81,100,96,93.0,71.0,79,100.0
